theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,0.9,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,10,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,11,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,12,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,13,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,14,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,15,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,17,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,18,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,19,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,20,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,21,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,23,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,IVQ,ordinal,24,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,25,CVQ,semantic,25,0.5729166666666666,,0.5036077901678355,0.6422255431654977,0.0693088764988311,192,110,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,FVQ,semantic,first,0.32,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,FVQ,ordinal,1,0.3352272727272727,,0.2660549204206171,0.4043996250339283,0.0691723523066556,176,59,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,2,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,3,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,4,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,5,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,6,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,7,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,8,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,9,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,10,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,11,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,12,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,13,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,14,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,15,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,16,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,17,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,21,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,23,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,25,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,26,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,27,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,29,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,30,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,31,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,33,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,35,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,36,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,37,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,39,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,40,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,41,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,42,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,43,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,44,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,45,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,46,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,47,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,48,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,IVQ,ordinal,49,0.075,,0.012391738206829456,0.13760826179317054,0.06260826179317054,80,6,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,CVQ,semantic,50,0.51,,0.4413728388754208,0.5786271611245792,0.06862716112457923,200,102,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,50,CVQ,semantic,last,0.5,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,100,FVQ,ordinal,1,0.15625,,0.09269561593526293,0.21980438406473707,0.06355438406473707,128,20,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N100; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,10,100,CVQ,semantic,100,0.5572916666666666,,0.4877066209193801,0.6268767124139532,0.0695850457472865,192,107,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N100; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,20,FVQ,ordinal,1,0.26875,,0.20044186110977408,0.3370581388902259,0.0683081388902259,160,43,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K20N20; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,plain,20,20,CVQ,semantic,20,0.578125,,0.5089232044123866,0.6473267955876134,0.06920179558761336,192,111,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K20N20; condition key base_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,2,30,FVQ,semantic,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,2,30,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K2N30; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,2,30,CVQ,semantic,30,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K2N30; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,2,30,CVQ,semantic,last,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,3,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,4,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,5,0.875,,0.8070530407258207,0.9429469592741793,0.06794695927417928,96,84,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,6,0.75625,,0.6899666350837709,0.8225333649162291,0.06628336491622912,160,121,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,7,0.73125,,0.662941861109774,0.7995581388902259,0.0683081388902259,160,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,8,0.609375,,0.5409760467200028,0.6777739532799972,0.06839895327999723,192,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,9,0.515625,,0.4456295700398919,0.5856204299601081,0.06999542996010812,192,99,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,10,0.4583333333333333,,0.38853912980220573,0.5281275368644609,0.06979420353112761,192,88,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,11,0.4479166666666667,,0.37825448972619174,0.5175788436071416,0.06966217694047493,192,86,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,12,0.3068181818181818,,0.2391663396610263,0.37447002397533735,0.06765184215715551,176,54,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,13,0.22916666666666666,,0.1606982703732932,0.2976350629600401,0.06846839629337345,144,33,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,14,0.203125,,0.13338329772117755,0.2728667022788225,0.06974170227882245,128,26,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,15,0.24375,,0.17746663508377086,0.3100333649162291,0.06628336491622912,160,39,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,16,0.29545454545454547,,0.228489566697161,0.3624195242119299,0.06696497875738447,176,52,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,17,0.3181818181818182,,0.24988868899923494,0.3864749473644014,0.06829312918258325,176,56,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
